,frame_id,video_id,name_cvat,frame,frame_path,frame_usg_area_idx_0,frame_usg_area_idx_1,frame_usg_area_idx_2,frame_usg_area_idx_3,frame_cropped_path,aline,bline,liver,lung,lung_atelectasis,lungpoint,lungslidingabsent,lungslidingpresent,pleural_effusion,s1,s2,spleen,label,size_h,size_w
1497,OOZDKHLQ,84472RLO,003_image_106405119193.mp4,100,/video_frames/003_image_106405119193.mp4/frame_100.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_100.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1498,SG0NUBRX,84472RLO,003_image_106405119193.mp4,110,/video_frames/003_image_106405119193.mp4/frame_110.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_110.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1499,V1MQ3UDU,84472RLO,003_image_106405119193.mp4,120,/video_frames/003_image_106405119193.mp4/frame_120.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_120.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1500,J8FSO1HJ,84472RLO,003_image_106405119193.mp4,130,/video_frames/003_image_106405119193.mp4/frame_130.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,318.0
1501,57TXFPHT,84472RLO,003_image_106405119193.mp4,140,/video_frames/003_image_106405119193.mp4/frame_140.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_140.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,318.0
1502,PLYILMXL,84472RLO,003_image_106405119193.mp4,150,/video_frames/003_image_106405119193.mp4/frame_150.png,98.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_150.png,True,False,False,False,False,False,False,True,False,False,False,False,1,552.0,316.0
1503,11DG46UW,84472RLO,003_image_106405119193.mp4,160,/video_frames/003_image_106405119193.mp4/frame_160.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_160.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1504,1BTSP6IL,84472RLO,003_image_106405119193.mp4,170,/video_frames/003_image_106405119193.mp4/frame_170.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1505,7VOXMGFN,84472RLO,003_image_106405119193.mp4,180,/video_frames/003_image_106405119193.mp4/frame_180.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_180.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1506,OB000566,84472RLO,003_image_106405119193.mp4,190,/video_frames/003_image_106405119193.mp4/frame_190.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1507,23DKIM6F,84472RLO,003_image_106405119193.mp4,200,/video_frames/003_image_106405119193.mp4/frame_200.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_200.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1508,3C8THTSW,84472RLO,003_image_106405119193.mp4,210,/video_frames/003_image_106405119193.mp4/frame_210.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_210.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,316.0
1509,1NBX4IIT,84472RLO,003_image_106405119193.mp4,220,/video_frames/003_image_106405119193.mp4/frame_220.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_220.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,316.0
1510,N2Y6E03H,84472RLO,003_image_106405119193.mp4,230,/video_frames/003_image_106405119193.mp4/frame_230.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_230.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,316.0
1511,O2DETXB8,84472RLO,003_image_106405119193.mp4,240,/video_frames/003_image_106405119193.mp4/frame_240.png,96.0,650.0,478.0,794.0,cropped/video_frames/003_image_106405119193.mp4/frame_240.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,316.0
1512,D8O41E1M,84472RLO,003_image_106405119193.mp4,250,/video_frames/003_image_106405119193.mp4/frame_250.png,96.0,652.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_250.png,False,False,False,False,False,False,False,True,False,False,False,False,0,556.0,318.0
1513,J019XF61,84472RLO,003_image_106405119193.mp4,260,/video_frames/003_image_106405119193.mp4/frame_260.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_260.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,318.0
1514,LRD2BV40,84472RLO,003_image_106405119193.mp4,270,/video_frames/003_image_106405119193.mp4/frame_270.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_270.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,318.0
1515,L2Q8HP7W,84472RLO,003_image_106405119193.mp4,280,/video_frames/003_image_106405119193.mp4/frame_280.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_280.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,318.0
1516,TU2BVHKY,84472RLO,003_image_106405119193.mp4,290,/video_frames/003_image_106405119193.mp4/frame_290.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_290.png,False,False,False,False,False,False,False,True,False,False,False,False,0,554.0,318.0
1517,Y36UVIF6,84472RLO,003_image_106405119193.mp4,295,/video_frames/003_image_106405119193.mp4/frame_295.png,96.0,650.0,478.0,796.0,cropped/video_frames/003_image_106405119193.mp4/frame_295.png,True,False,False,False,False,False,False,True,False,False,False,False,1,554.0,318.0
1549,XZYKDI8D,HL3M2ABU,012_image_36801179580177.mp4,2,/video_frames/012_image_36801179580177.mp4/frame_2.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_2.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1550,VYBGZ17Q,HL3M2ABU,012_image_36801179580177.mp4,10,/video_frames/012_image_36801179580177.mp4/frame_10.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_10.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1551,HJTW1VXB,HL3M2ABU,012_image_36801179580177.mp4,12,/video_frames/012_image_36801179580177.mp4/frame_12.png,104.0,628.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_12.png,True,False,False,False,False,False,False,False,False,False,False,False,1,524.0,208.0
1552,HELQPCKR,HL3M2ABU,012_image_36801179580177.mp4,20,/video_frames/012_image_36801179580177.mp4/frame_20.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_20.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1553,2NO29U7Y,HL3M2ABU,012_image_36801179580177.mp4,22,/video_frames/012_image_36801179580177.mp4/frame_22.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_22.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1554,EMWFYK1I,HL3M2ABU,012_image_36801179580177.mp4,30,/video_frames/012_image_36801179580177.mp4/frame_30.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_30.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1555,7C3E2WN2,HL3M2ABU,012_image_36801179580177.mp4,40,/video_frames/012_image_36801179580177.mp4/frame_40.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_40.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1556,4A8GO65R,HL3M2ABU,012_image_36801179580177.mp4,50,/video_frames/012_image_36801179580177.mp4/frame_50.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_50.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1557,DANT5I3Y,HL3M2ABU,012_image_36801179580177.mp4,60,/video_frames/012_image_36801179580177.mp4/frame_60.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_60.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1558,66C11QUV,HL3M2ABU,012_image_36801179580177.mp4,70,/video_frames/012_image_36801179580177.mp4/frame_70.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_70.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1559,2CTOMQ8V,HL3M2ABU,012_image_36801179580177.mp4,80,/video_frames/012_image_36801179580177.mp4/frame_80.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_80.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1560,LSPANHOZ,HL3M2ABU,012_image_36801179580177.mp4,90,/video_frames/012_image_36801179580177.mp4/frame_90.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_90.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1561,AW0UVON8,HL3M2ABU,012_image_36801179580177.mp4,100,/video_frames/012_image_36801179580177.mp4/frame_100.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_100.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1562,Z9JSA0T0,HL3M2ABU,012_image_36801179580177.mp4,110,/video_frames/012_image_36801179580177.mp4/frame_110.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_110.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1563,IC88YM7U,HL3M2ABU,012_image_36801179580177.mp4,120,/video_frames/012_image_36801179580177.mp4/frame_120.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_120.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1564,2TGCI2WP,HL3M2ABU,012_image_36801179580177.mp4,123,/video_frames/012_image_36801179580177.mp4/frame_123.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_123.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1565,RC14FQTG,HL3M2ABU,012_image_36801179580177.mp4,130,/video_frames/012_image_36801179580177.mp4/frame_130.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1566,LAXMZQPB,HL3M2ABU,012_image_36801179580177.mp4,140,/video_frames/012_image_36801179580177.mp4/frame_140.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_140.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1567,L3LIKTUL,HL3M2ABU,012_image_36801179580177.mp4,143,/video_frames/012_image_36801179580177.mp4/frame_143.png,104.0,628.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_143.png,True,False,False,False,False,False,False,False,False,False,False,False,1,524.0,208.0
1568,S0JVTJL5,HL3M2ABU,012_image_36801179580177.mp4,150,/video_frames/012_image_36801179580177.mp4/frame_150.png,106.0,614.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_150.png,True,False,False,False,False,False,False,True,False,False,False,False,1,508.0,208.0
1569,W5SYMLKG,HL3M2ABU,012_image_36801179580177.mp4,153,/video_frames/012_image_36801179580177.mp4/frame_153.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_153.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1570,TGPTH2QY,HL3M2ABU,012_image_36801179580177.mp4,160,/video_frames/012_image_36801179580177.mp4/frame_160.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_160.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1571,EBM5SXNO,HL3M2ABU,012_image_36801179580177.mp4,163,/video_frames/012_image_36801179580177.mp4/frame_163.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_163.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1572,WW8RQVQD,HL3M2ABU,012_image_36801179580177.mp4,170,/video_frames/012_image_36801179580177.mp4/frame_170.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1573,DED2228R,HL3M2ABU,012_image_36801179580177.mp4,173,/video_frames/012_image_36801179580177.mp4/frame_173.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_173.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1574,LKHL3FQ9,HL3M2ABU,012_image_36801179580177.mp4,180,/video_frames/012_image_36801179580177.mp4/frame_180.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_180.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1575,8DO5Y8EL,HL3M2ABU,012_image_36801179580177.mp4,183,/video_frames/012_image_36801179580177.mp4/frame_183.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_183.png,True,False,False,False,False,False,False,False,False,False,False,False,1,512.0,208.0
1576,YC2XPHHR,HL3M2ABU,012_image_36801179580177.mp4,190,/video_frames/012_image_36801179580177.mp4/frame_190.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1577,2912AO1O,HL3M2ABU,012_image_36801179580177.mp4,193,/video_frames/012_image_36801179580177.mp4/frame_193.png,104.0,616.0,534.0,742.0,cropped/video_frames/012_image_36801179580177.mp4/frame_193.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,208.0
1578,BUY0IEEO,TZ36FF04,012_image_55072403990647.mp4,0,/video_frames/012_image_55072403990647.mp4/frame_0.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_0.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1579,MCTDWXQ1,TZ36FF04,012_image_55072403990647.mp4,10,/video_frames/012_image_55072403990647.mp4/frame_10.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_10.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1580,NK5K2KO0,TZ36FF04,012_image_55072403990647.mp4,20,/video_frames/012_image_55072403990647.mp4/frame_20.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_20.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1581,NUW3YDZU,TZ36FF04,012_image_55072403990647.mp4,30,/video_frames/012_image_55072403990647.mp4/frame_30.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_30.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1582,K6XOVJ2O,TZ36FF04,012_image_55072403990647.mp4,40,/video_frames/012_image_55072403990647.mp4/frame_40.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_40.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1583,ONEC6XFI,TZ36FF04,012_image_55072403990647.mp4,50,/video_frames/012_image_55072403990647.mp4/frame_50.png,106.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_50.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1584,Z9YLU75H,TZ36FF04,012_image_55072403990647.mp4,60,/video_frames/012_image_55072403990647.mp4/frame_60.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_60.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1585,470873P4,TZ36FF04,012_image_55072403990647.mp4,70,/video_frames/012_image_55072403990647.mp4/frame_70.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_70.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1586,TQACLO77,TZ36FF04,012_image_55072403990647.mp4,80,/video_frames/012_image_55072403990647.mp4/frame_80.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_80.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1587,FPPDOFRD,TZ36FF04,012_image_55072403990647.mp4,90,/video_frames/012_image_55072403990647.mp4/frame_90.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_90.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1588,DB0AAQ58,TZ36FF04,012_image_55072403990647.mp4,100,/video_frames/012_image_55072403990647.mp4/frame_100.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_100.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1589,U1PMRTK1,TZ36FF04,012_image_55072403990647.mp4,110,/video_frames/012_image_55072403990647.mp4/frame_110.png,104.0,644.0,482.0,782.0,cropped/video_frames/012_image_55072403990647.mp4/frame_110.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,300.0
1590,R9QJRGAH,TZ36FF04,012_image_55072403990647.mp4,120,/video_frames/012_image_55072403990647.mp4/frame_120.png,104.0,642.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_120.png,True,False,False,False,False,False,False,True,False,False,False,False,1,538.0,308.0
1591,N6G4JAJY,TZ36FF04,012_image_55072403990647.mp4,130,/video_frames/012_image_55072403990647.mp4/frame_130.png,104.0,644.0,482.0,786.0,cropped/video_frames/012_image_55072403990647.mp4/frame_130.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,304.0
1592,K9KY3D06,TZ36FF04,012_image_55072403990647.mp4,140,/video_frames/012_image_55072403990647.mp4/frame_140.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_140.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1593,ZZ63QU5H,TZ36FF04,012_image_55072403990647.mp4,150,/video_frames/012_image_55072403990647.mp4/frame_150.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_150.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1594,VB3OR5GA,TZ36FF04,012_image_55072403990647.mp4,160,/video_frames/012_image_55072403990647.mp4/frame_160.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_160.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1595,5F7QI5FL,TZ36FF04,012_image_55072403990647.mp4,170,/video_frames/012_image_55072403990647.mp4/frame_170.png,104.0,616.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_170.png,True,False,False,False,False,False,False,True,False,False,False,False,1,512.0,308.0
1596,DIVHA8WN,TZ36FF04,012_image_55072403990647.mp4,180,/video_frames/012_image_55072403990647.mp4/frame_180.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_180.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1597,YRPBQU1W,TZ36FF04,012_image_55072403990647.mp4,190,/video_frames/012_image_55072403990647.mp4/frame_190.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_190.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1598,SY80JEC1,TZ36FF04,012_image_55072403990647.mp4,200,/video_frames/012_image_55072403990647.mp4/frame_200.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_200.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1599,4Z9IAR3L,TZ36FF04,012_image_55072403990647.mp4,210,/video_frames/012_image_55072403990647.mp4/frame_210.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_210.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1600,3V625ZLT,TZ36FF04,012_image_55072403990647.mp4,220,/video_frames/012_image_55072403990647.mp4/frame_220.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_220.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1601,4HSEJ3Z2,TZ36FF04,012_image_55072403990647.mp4,230,/video_frames/012_image_55072403990647.mp4/frame_230.png,104.0,646.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_230.png,True,False,False,False,False,False,False,True,False,False,False,False,1,542.0,308.0
1602,VPL3FX5G,TZ36FF04,012_image_55072403990647.mp4,240,/video_frames/012_image_55072403990647.mp4/frame_240.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_240.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1603,BDOLSKS7,TZ36FF04,012_image_55072403990647.mp4,250,/video_frames/012_image_55072403990647.mp4/frame_250.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_250.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1604,W5UNBZSV,TZ36FF04,012_image_55072403990647.mp4,260,/video_frames/012_image_55072403990647.mp4/frame_260.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_260.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1605,D95ZDPSJ,TZ36FF04,012_image_55072403990647.mp4,270,/video_frames/012_image_55072403990647.mp4/frame_270.png,104.0,646.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_270.png,True,False,False,False,False,False,False,True,False,False,False,False,1,542.0,308.0
1606,MUEEZYKO,TZ36FF04,012_image_55072403990647.mp4,280,/video_frames/012_image_55072403990647.mp4/frame_280.png,104.0,646.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_280.png,True,False,False,False,False,False,False,True,False,False,False,False,1,542.0,308.0
1607,9FOFB0C8,TZ36FF04,012_image_55072403990647.mp4,290,/video_frames/012_image_55072403990647.mp4/frame_290.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_290.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1608,BS2C8K4F,TZ36FF04,012_image_55072403990647.mp4,296,/video_frames/012_image_55072403990647.mp4/frame_296.png,104.0,644.0,482.0,790.0,cropped/video_frames/012_image_55072403990647.mp4/frame_296.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,308.0
1609,DFWARLA5,H84CB3CH,012_image_55119119714845.mp4,0,/video_frames/012_image_55119119714845.mp4/frame_0.png,104.0,644.0,518.0,754.0,cropped/video_frames/012_image_55119119714845.mp4/frame_0.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,236.0
1610,34LISP34,H84CB3CH,012_image_55119119714845.mp4,7,/video_frames/012_image_55119119714845.mp4/frame_7.png,104.0,644.0,518.0,754.0,cropped/video_frames/012_image_55119119714845.mp4/frame_7.png,True,False,False,False,False,False,False,False,False,False,False,False,1,540.0,236.0
1611,PVO3H26L,H84CB3CH,012_image_55119119714845.mp4,10,/video_frames/012_image_55119119714845.mp4/frame_10.png,104.0,644.0,518.0,754.0,cropped/video_frames/012_image_55119119714845.mp4/frame_10.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,236.0
1612,HGZGDIZM,H84CB3CH,012_image_55119119714845.mp4,20,/video_frames/012_image_55119119714845.mp4/frame_20.png,104.0,644.0,518.0,754.0,cropped/video_frames/012_image_55119119714845.mp4/frame_20.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,236.0
1613,U4MYR9HW,H84CB3CH,012_image_55119119714845.mp4,30,/video_frames/012_image_55119119714845.mp4/frame_30.png,104.0,644.0,518.0,754.0,cropped/video_frames/012_image_55119119714845.mp4/frame_30.png,True,False,False,False,False,False,False,True,False,False,False,False,1,540.0,236.0
